# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2019-03-18
#
# GRDC-No.:              2911100
# River:                 IRTYSH
# Station:               OMSK
# Country:               RU
# Latitude (DD):       55.02000046
# Longitude (DD):      73.30000305
# Catchment area (km²):      769000.0
# Altitude (m ASL):        68.9
# Next downstream station:      2911097
# Remarks:               
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1960-01 - 1990-12
# No. of years:          32
# Last update:           2018-05-28
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 11323
# DATA
YYYY-MM-DD;hh:mm; Value
1960-06-20;--:--;   1910.000
1960-06-21;--:--;   1930.000
1960-06-22;--:--;   1930.000
1960-06-23;--:--;   1950.000
1960-06-24;--:--;   1950.000
1960-06-25;--:--;   1950.000
1960-06-26;--:--;   1940.000
1960-06-27;--:--;   1900.000
1960-06-28;--:--;   1890.000
1960-06-29;--:--;   1850.000
1960-06-30;--:--;   1830.000
1960-07-01;--:--;   1810.000
1960-07-02;--:--;   1810.000
1960-07-03;--:--;   1790.000
1960-07-04;--:--;   1750.000
1960-07-05;--:--;   1690.000
1960-07-06;--:--;   1640.000
1960-07-07;--:--;   1580.000
1960-07-08;--:--;   1540.000
1960-07-09;--:--;   1490.000
1960-07-10;--:--;   1430.000
1960-07-11;--:--;   1380.000
1960-07-12;--:--;   1330.000
1960-07-13;--:--;   1290.000
1960-07-14;--:--;   1260.000
1960-07-15;--:--;   1230.000
1960-07-16;--:--;   1200.000
1960-07-17;--:--;   1170.000
1960-07-18;--:--;   1140.000
1960-07-19;--:--;   1110.000
1960-07-20;--:--;   1090.000
1960-07-21;--:--;   1110.000
1960-07-22;--:--;   1090.000
1960-07-23;--:--;   1070.000
1960-07-24;--:--;   1060.000
1960-07-25;--:--;   1060.000
1960-07-26;--:--;   1080.000
1960-07-27;--:--;   1110.000
1960-07-28;--:--;   1110.000
1960-07-29;--:--;   1110.000
1960-07-30;--:--;   1120.000
1960-07-31;--:--;   1140.000
1960-08-01;--:--;   1160.000
1960-08-02;--:--;   1180.000
1960-08-03;--:--;   1190.000
1960-08-04;--:--;   1200.000
1960-08-05;--:--;   1220.000
1960-08-06;--:--;   1260.000
1960-08-07;--:--;   1300.000
1960-08-08;--:--;   1380.000
1960-08-09;--:--;   1450.000
1960-08-10;--:--;   1510.000
1960-08-11;--:--;   1560.000
1960-08-12;--:--;   1600.000
1960-08-13;--:--;   1620.000
1960-08-14;--:--;   1620.000
1960-08-15;--:--;   1610.000
1960-08-16;--:--;   1600.000
1960-08-17;--:--;   1600.000
1960-08-18;--:--;   1590.000
1960-08-19;--:--;   1560.000
1960-08-20;--:--;   1530.000
1960-08-21;--:--;   1470.000
1960-08-22;--:--;   1420.000
1960-08-23;--:--;   1360.000
1960-08-24;--:--;   1300.000
1960-08-25;--:--;   1250.000
1960-08-26;--:--;   1200.000
1960-08-27;--:--;   1120.000
1960-08-28;--:--;   1090.000
1960-08-29;--:--;   1060.000
1960-08-30;--:--;   1040.000
1960-08-31;--:--;   1010.000
1960-09-01;--:--;    989.000
1960-09-02;--:--;    963.000
1960-09-03;--:--;    948.000
1960-09-04;--:--;    944.000
1960-09-05;--:--;    948.000
1960-09-06;--:--;    968.000
1960-09-07;--:--;    963.000
1960-09-08;--:--;    958.000
1960-09-09;--:--;    939.000
1960-09-10;--:--;    919.000
1960-09-11;--:--;    899.000
1960-09-12;--:--;    875.000
1960-09-13;--:--;    861.000
1960-09-14;--:--;    842.000
1960-09-15;--:--;    832.000
1960-09-16;--:--;    814.000
1960-09-17;--:--;    797.000
1960-09-18;--:--;    789.000
1960-09-19;--:--;    789.000
1960-09-20;--:--;    793.000
1960-09-21;--:--;    789.000
1960-09-22;--:--;    772.000
1960-09-23;--:--;    759.000
1960-09-24;--:--;    751.000
1960-09-25;--:--;    746.000
1960-09-26;--:--;    738.000
1960-09-27;--:--;    734.000
1960-09-28;--:--;    730.000
1960-09-29;--:--;    730.000
1960-09-30;--:--;    734.000
1960-10-01;--:--;    734.000
1960-10-02;--:--;    738.000
1960-10-03;--:--;    746.000
1960-10-04;--:--;    746.000
1960-10-05;--:--;    755.000
1960-10-06;--:--;    759.000
1960-10-07;--:--;    742.000
1960-10-08;--:--;    734.000
1960-10-09;--:--;    738.000
1960-10-10;--:--;    742.000
1960-10-11;--:--;    738.000
1960-10-12;--:--;    738.000
1960-10-13;--:--;    721.000
1960-10-14;--:--;    704.000
1960-10-15;--:--;    692.000
1960-10-16;--:--;    696.000
1960-10-17;--:--;    704.000
1960-10-18;--:--;    704.000
1960-10-19;--:--;    696.000
1960-10-20;--:--;    688.000
1960-10-21;--:--;    679.000
1960-10-22;--:--;    683.000
1960-10-23;--:--;    696.000
1960-10-24;--:--;    721.000
1960-10-25;--:--;    721.000
1960-10-26;--:--;    696.000
1960-10-27;--:--;    662.000
1960-10-28;--:--;    564.000
1960-10-29;--:--;    444.000
1960-10-30;--:--;    393.000
1960-10-31;--:--;    372.000
1960-11-01;--:--;    370.000
1960-11-02;--:--;    395.000
1960-11-03;--:--;    445.000
1960-11-04;--:--;    438.000
1960-11-05;--:--;    438.000
1960-11-06;--:--;    430.000
1960-11-07;--:--;    418.000
1960-11-08;--:--;    408.000
1960-11-09;--:--;    405.000
1960-11-10;--:--;    424.000
1960-11-11;--:--;    432.000
1960-11-12;--:--;    451.000
1960-11-13;--:--;    462.000
1960-11-14;--:--;    467.000
1960-11-15;--:--;    487.000
1960-11-16;--:--;    487.000
1960-11-17;--:--;    482.000
1960-11-18;--:--;    496.000
1960-11-19;--:--;    487.000
1960-11-20;--:--;    478.000
1960-11-21;--:--;    480.000
1960-11-22;--:--;    465.000
1960-11-23;--:--;    450.000
1960-11-24;--:--;    443.000
1960-11-25;--:--;    435.000
1960-11-26;--:--;    416.000
1960-11-27;--:--;    409.000
1960-11-28;--:--;    396.000
1960-11-29;--:--;    398.000
